简直 d N
好极了 l N
， x N
那种 r N
视野 n N
那种 r N
质感 n N
加上 v N
地 uv N
板式 n N
油门 n N
都 d N
是 v N
我 r N
非常 d N
喜欢 v N
的 uj N
， x N
就是 d N
两箱 m N
那个 r N
屁股 n N
太 d N
难看 v N
了 ul N
被 p N
老婆 n N
嫌弃 v N
了 ul N
， x N
而且 c N
车身 n N
略显 v N
低矮 a N
我 r N
也 d N
有点 n N
不 d N
太 d N
喜欢 v N
所以 c N
就 d N
放弃 v N
了 ul N
； x N
后来 t N
去 v N
到 v N
雪铁龙 nz N
看 v N
了 ul N
c3xr x Y
后 f N
简直 d N
走不动 l N
路 n N
了 ul N
， x N
那大 ns N
天窗 n N
和 c N
车里 s N
那种 r N
感觉 n N
都 d N
棒极了 n N
， x N
我 r N
和 c N
老婆 n N
都 d N
很 d N
喜欢 v N
啊 zg N
， x N
但是 c N
在 p N
后来 t N
两天 m N
里 f N
研究 vn N
了 ul N
论坛 n N
和 c N
配置 v N
后才 t N
发现 v N
这 r N
车 zg N
* x N
* x N
* x N
就是 d N
个 m N
披 v N
着 uz N
狼皮 n N
的 uj N
羊 n N
， x N
一点 m N
都 d N
不 d N
厚道 n N
啊 zg N
果断 d N
放弃 v N
了 ul N
； x N
看 v N
了 ul N
c3 eng N
后 f N
对 p N
小型 b N
suv x N
产生 n N
了 ul N
兴趣 n N
后来 t N
去 v N
看 v N
了 ul N
xrv x Y
， x N
去 v N
4 m N
s eng N
看 v N
了 ul N
后 f N
也 d N
放弃 v N
了 ul N
， x N
中空 n N
风格 n N
不 d N
喜欢 v N
看上去 v N
没什么 l N
质感 n N
放弃 v N
了 ul N
； x N
有天 r N
我 r N
爸 n N
给 p N
我 r N
打电话 l N
给 p N
我 r N
讲 v N
说 v N
看到 v N
人家 n N
开 v N
哈佛 nrt Y
怎么 r N
怎么样 r N
多 m N
好多 m N
好 a N
叫 v N
我 r N
去 v N
看看 v N
， x N
礼拜天 t N
带 v N
着 uz N
老婆 n N
去 v N
了 ul N
哈弗 x N
店 n N
， x N
妈呀 n N
这 r N
车 zg N
平时 t N
在 p N
路上 s N
看着 v N
这么 r N
小 a N
怎么 r N
在 p N
店里 n N
摆 v N
着 uz N
这么 r N
大 a N
啊 y N
， x N
比 p N
我 r N
整整 vn N
高 a N
个头 n N
的 uj N
感觉 n N
， x N
老婆 n N
说 v N
我 r N
坐 v N
进去 v N
像 v N
颗 q N
米 q N
一样 r N
怕 v N
我 r N
驾驭 v N
不了 v N
这么 r N
大个 m N
车 n N
叫 v N
我 r N
放弃 v N
了 ul N
， x N
后来 t N
开始 v N
关注 v N
大众车 x N
了 ul N
陆续 d N
看 v N
了 ul N
速腾 x Y
、 x N
凌度 x Y
、 x N
高尔夫 nr Y
， x N
polo x Y
， x N
后来 t N
没过几天 l N
隔壁 s N
令居 nrt N
买 v N
了 ul N
个 q N
凌度 x Y
， x N
感觉 n N
很 d N
帅 a N
我 r N
也 d N
跑 v N
去 v N
看 v N
了 ul N
看 v N
感觉 n N
还 d N
不错 a N
， x N
当时 t N
4 m N
S eng N
还有 v N
辆 m N
coss eng N
polo x Y
我 r N
也 d N
顺便 ad N
试 v N
了 ul N
一 m N
试 v N
感觉 n N
也 d N
还 d N
不错 a N
的 uj N
， x N
过 ug N
了 ul N
几天 m N
马路上 l N
看到 v N
新 a N
高尔夫 nr Y
眼前一亮 l N
哇 y N
这 r N
就是 d N
我 r N
要 v N
的 uj N
完美 a N
造型 n N
， x N
那 r N
线条 n N
太 d N
完美 a N
了 ul N
第二天 m N
跑 v N
去 v N
4S店 n N
11.8 m N
万 m N
谈拢 v N
交 v N
了 ul N
500 x N
定金 n N
1.4 m N
t eng N
手动挡 n N
， x N
定 v N
了 ul N
之后 f N
高兴 b N
的 uj N
回家 n N
了 ul N
。 x N
【 x N
汽车资讯 n N
】 x N
斯柯达 nr N
全新 d N
速派 x Y
以 p N
智慧 nr N
细节 n N
彰显 v N
人性 n N
关爱 v N
哈哈 o N
， x N
今天 t N
就 d N
跟 p N
大家 n N
讲讲 v N
自己 r N
的 uj N
昕动 x Y
吧 y N
， x N
虽然 c N
还 d N
没有 v N
把 p N
昕动 x Y
提 v N
回家 n N
， x N
但是 c N
楼主 n N
已经 d N
迫不及待 i N
啦 y N
， x N
大家 n N
就 d N
当 p N
楼主 n N
已经 d N
是 v N
昕动 x Y
车主 n N
啦 y N
好 a N
啦 y N
。 x N
速派 x Y
VS eng N
雅阁 nr Y
你 r N
更 d N
喜欢 v N
哪 r N
一款 m N
？ x N
动力 n N
小结 n N
： x N
此次 r N
参与 v N
对比 v N
的 uj N
爱丽舍 nr Y
和 c N
昕锐 x Y
均 d N
为 p N
1.6 m N
L eng N
自动挡 i N
车型 n N
， x N
两款 m N
发动机 n N
的 uj N
最大 a N
功率 n N
分别 d N
为 p N
86 m N
kW eng N
/ x N
6000 m N
rpm eng N
和 c N
81 m N
kW eng N
/ x N
6000 m N
rpm eng N
， x N
峰值 n N
扭矩 n N
分别 d N
为 p N
150 m N
Nm eng N
/ x N
4000 m N
rpm eng N
及 c N
155 m N
Nm eng N
/ x N
3800 m N
rpm eng N
， x N
而 c N
在 p N
传动 vn N
部分 n N
两车 m N
均 d N
为 p N
6 m N
速 n N
自动 vn N
变速器 n N
。 x N
老 a N
君威 x Y
： x N
相对 d N
于 p N
帕萨特 nr Y
的 uj N
官车 n N
形象 n N
而言 c N
， x N
老 a N
君威 x Y
的 uj N
车主 n N
基本 n N
是 v N
各类 r N
资本家 n N
富商 n N
， x N
老 n N
K eng N
的 uj N
一个 m N
初中 f N
同学 n N
他 r N
爸 n N
是 v N
大陆 n N
第一批 m N
房地产商 j N
， x N
当年 t N
开 v N
着 uz N
老 n N
君威 x Y
吆五喝六 l N
， x N
其实 d N
当年 t N
这车 r N
也 d N
不 d N
叫 v N
老 a N
君威 x Y
， x N
叫 v N
别克 nr N
GL x N
。 x N
２ x N
大众迈腾 x N
旅行 vn N
版 n N
迈腾 x Y
旅行 vn N
版 n N
是 v N
一款 m N
有 v N
历史 n N
的 uj N
车型 n N
， x N
查看 v N
它 r N
的 uj N
“ x N
家谱 n N
” x N
， x N
在 p N
上个世纪 t N
八十年代 m N
末 f N
推出 v N
的 uj N
桑塔纳 nr Y
旅行车 n N
便是 v N
它 r N
的 uj N
“ x N
先人 n N
” x N
， x N
随后 d N
一步步 m N
进化 v N
至 p N
今天 t N
的 uj N
B7 x N
旅行 vn N
版 n N
（ x N
即 v N
迈腾 x Y
旅行 vn N
版 n N
） x N
。 x N
随行 d N
的 uj N
司机 n N
师傅 nr N
周到 v N
细致 a N
的 uj N
讲解 v N
着 uz N
车身 n N
配置 v N
， x N
一路 m N
入迷 v N
听 v N
来 v N
随即 d N
梳理 v N
， x N
了解 v N
到 v N
途观 x Y
采用 v N
大 a N
众 ng N
最新 d N
的 uj N
TSI eng N
发动机 n N
， x N
并 c N
推出 v N
1.8 m N
TSI eng N
和 c N
2.0 m N
TSI eng N
两款 m N
动力 n N
组合 v N
。 x N
然而 c N
， x N
途观 x Y
7 m N
座 q N
版 n N
在 p N
车身 n N
和 c N
轴距 n N
增长 v N
更 d N
明显 a N
， x N
车长 n N
达到 v N
4712 m N
毫米 q N
， x N
轴距 n N
拉伸 v N
至 p N
2791 m N
毫米 q N
， x N
尺寸 n N
上足 v N
可 v N
傲视 v N
其他 r N
紧凑型 b N
SUV eng N
， x N
甚至 d N
可以 c N
威胁 vn N
级别 n N
更 d N
高 a N
的 uj N
丰田汉兰达 x Y
、 x N
福特锐界 x Y
等 u N
。 x N
所以 c N
建议 n N
想 v N
买 v N
明锐 a Y
的 uj N
再 d N
等等 u N
， x N
或者 c N
不 d N
买 v N
这车 r N
， x N
让 v N
斯柯达明锐 x N
这 r N
主力 n N
车型 n N
销量 n N
大 a N
减 v N
， x N
来 v N
引起 v N
它们 r N
注视 v N
， x N
给 p N
它们 r N
一些 m N
压力 n N
， x N
让 v N
它们 r N
给 p N
已经 d N
买车 n N
的 uj N
消费者 n N
一个 m N
明确 ad N
的 uj N
答复 v N
， x N
如何 r N
解决 v N
这 r N
一 m N
威胁 vn N
生命 vn N
健康 a N
的 uj N
问题 n N
！ x N
POLO x Y
采用 v N
了 ul N
大众 n N
家族式 n N
的 uj N
设计 vn N
理念 n N
， x N
横向 v N
扩展 v N
的 uj N
上下 f N
进气 v N
格栅 nr N
提升 v N
了 ul N
车身 n N
的 uj N
视觉效果 n N
， x N
下 f N
进气 v N
格栅 nr N
添加 v N
了 ul N
折叠式 b N
镀铬 n N
装饰 n N
条 m N
与 p N
雾灯 n N
相连 d N
， x N
车身 n N
侧面 f N
线条 n N
流畅 a N
而 c N
优美 a N
， x N
如何 r N
不让 v N
人 n N
心动 n N
。 x N
这 r N
台车 n N
是 v N
老客户 n N
了 ul N
， x N
去年 t N
老 a N
别克 nr N
赛欧 ns Y
就 d N
在 p N
沃德 nr N
改 v N
了 ul N
车灯 n N
， x N
今年 t N
换 nz N
新车 n N
了 ul N
， x N
提 v N
了 ul N
全新 d N
斯柯达速派 x Y
  x N
上路 ns N
22 m N
万多 m N
的 uj N
那款 r N
  x N
大灯 n N
  x N
各 r N
方面 n N
配置 v N
相当 d N
不错 a N
， x N
新车 n N
有 v N
很多 m N
必要 d N
加装 v N
的 uj N
东西 ns N
， x N
选择 v N
了 ul N
店里 n N
的 uj N
新 n N
科技 n N
电子产品 n N
  x N
飞歌 n N
科视 n N
A900 eng N
  x N
。 x N
全新 d N
迈腾 x Y
最大 a N
的 uj N
亮点 n N
莫过于 d N
它 r N
是 v N
大众 n N
集团 n N
最新 d N
的 uj N
MQB x N
平台 n N
下 f N
的 uj N
B8 eng N
， x N
然而 c N
早 a N
在 p N
一年 m N
多 m N
以前 f N
， x N
全新 d N
速派 x Y
已经 d N
作为 v N
大 a N
众 ng N
集团 n N
旗下 n N
第一款 m N
使用 v N
了 ul N
MQB x N
平台 n N
的 uj N
B8 eng N
中级轿车 n N
率先 d N
进入 v N
了 ul N
中国 ns N
市场 n N
。 x N
我 r N
跟 p N
我 r N
同事 n N
来到 v N
了 ul N
常平 nr N
上汽大众 x N
， x N
他们 r N
的 uj N
展厅 n N
摆放 v N
的 uj N
全新 d N
途安 x Y
就是 d N
摩登 nrt N
蓝 nr N
， x N
真的 d N
跟 p N
网上 s N
的 uj N
图片 n N
一模一样 l N
， x N
外观 n N
必须 d N
给 p N
高分 n N
， x N
真的 d N
很 zg N
时尚 n N
， x N
很 zg N
年轻 a N
， x N
特别 d N
是从 v N
侧面 f N
看 v N
， x N
线条 n N
表现 v N
的 uj N
很 a N
完美 a N
， x N
整个 b N
车 zg N
看起来 v N
厚重 a N
扎实 a N
， x N
我 r N
也 d N
有 v N
在 p N
现场 n N
拍 v N
了 ul N
一些 m N
照片 n N
， x N
等会儿 n N
上 f N
传给 v N
你们 r N
看 v N
。 x N
三 m N
、 x N
订车 n N
决定 v N
买 v N
途安L x N
后 f N
开始 v N
选 zg N
配置 v N
， x N
预算 v N
总共 b N
为 p N
20 m N
万左右 m N
落地 n N
， x N
有 v N
了 ul N
一次 m N
开 v N
高尔夫6 x N
长途旅行 n N
的 uj N
经历 n N
后 f N
， x N
舒雅 nr N
版 n N
作为 v N
我 r N
的 uj N
首选 v N
车型 n N
， x N
售价 n N
公布 v N
后 f N
， x N
超出 v N
了 ul N
心理 n N
价位 n N
， x N
但是 c N
真 d N
爱 v N
大于 d N
一切 r N
， x N
经过 p N
转悠 v N
了 ul N
市里 s N
的 uj N
全部 n N
4s店 n N
后 f N
， x N
最后 f N
敲定 v N
了 ul N
据说 v N
最 d N
有 v N
实力 n N
的 uj N
4 m N
s eng N
， x N
但是 c N
优惠 vn N
只有 c N
500 x N
0 x N
， x N
销售 vn N
MM eng N
好意 v N
告知 v N
反正 d N
也 d N
没有 v N
现车 n N
， x N
等 u N
优惠 vn N
再说 c N
， x N
经历 n N
一番 m N
等待 v N
销售 vn N
MM eng N
电话 n N
告知 v N
当日 t N
订车 n N
优惠 vn N
一万 m N
， x N
二话不说 l N
带 v N
好 a N
订金 n N
下单 n N
。 x N
全新 d N
速派 x Y
TSI eng N
330 x N
智行 n N
版 n N
加速 v N
测试 vn N
中 ns N
1 m N
全新 d N
速派 x Y
TSI eng N
330 x N
智行 n N
版 n N
加速 v N
测试 vn N
中 ns N
2 m N
本次 r N
测试 vn N
所得 v N
的 uj N
全部 n N
数据 n N
， x N
经过 p N
下列 v N
整理 n N
得到 v N
全新 d N
速派 x Y
加速 v N
性能 n N
和 c N
制动 v N
性能 n N
的 uj N
曲线 n N
图片 n N
所示 v N
为 p N
测试 vn N
全新 d N
速派 x Y
百公里 m N
加速 v N
能力 n N
所得 v N
数据分析 l N
汇成 v N
的 uj N
曲线 n N
， x N
由 p N
图 n N
中 f N
可以 c N
看出 v N
， x N
百公里 m N
加速 v N
时间 n N
为 p N
9.43 m N
秒 m N
， x N
距离 n N
为 p N
148 m N
米 m N
， x N
最大 a N
纵向 v N
加速度 n N
为 p N
0.375 m N
g eng N
， x N
最大 a N
横向 v N
加速度 n N
为 p N
0.014 m N
g eng N
， x N
由于 c N
测试 vn N
条件 n N
不 d N
一样 r N
， x N
还有 v N
受到 v N
其它 r N
因素 n N
影响 vn N
， x N
和 c N
官方 n N
数据 n N
有些 r N
差距 n N
， x N
但是 c N
已经 d N
足矣 i N
反映 v N
全新 d N
速派 x Y
1.8 m N
T eng N
不错 a N
的 uj N
动力 n N
性能 n N
， x N
特别 d N
是 v N
低速 d N
的 uj N
加速 v N
能力 n N
。 x N
全新 d N
途安L x Y
- x N
百变梦 nz N
享家 v N
全新 d N
途安L x Y
通过 p N
放 v N
倒 v N
第二排 m N
座椅 n N
， x N
放置 v N
一套 m N
床垫 n N
以及 c N
小 a N
装饰 n N
， x N
将车 n N
内 f N
改造 v N
成 n N
一个 m N
“ x N
移动 vn N
大床 n N
” x N
， x N
清凉 a N
的 uj N
空调 n N
、 x N
舒缓 a N
的 uj N
音乐 n N
、 x N
静谧 nr N
的 uj N
空间 n N
， x N
为 p N
CBD eng N
高压 n N
人士 n N
提供 v N
了 ul N
一个 m N
午间 t N
自由 a N
梦 n N
享 v N
窝 n N
。 x N
全新 d N
Tiguan x Y
  x N
1.4 m N
TSI eng N
车型 n N
将 d N
会 v N
在 p N
2017 m N
年 m N
6 m N
月 m N
首先 d N
搭载 v N
该 r N
系统 n N
， x N
前不久 i N
刚 d N
推出 v N
的 uj N
全新 d N
奥迪A5 x N
  x N
2.0 m N
TFSI eng N
车型 n N
在 p N
其 r N
之后 f N
也 d N
将 d N
使用 v N
该 r N
过滤器 n N
， x N
而 c N
其它 r N
大 a N
众 ng N
集团 n N
车型 n N
将 d N
会 v N
陆续 d N
搭载 v N
。 x N
可惜 v N
....... m N
不提也罢 nr N
, x N
买车 n N
前 f N
先 d N
说 v N
下 f N
原来 d N
看 v N
上 f N
的 uj N
的 uj N
昂科威 x Y
， x N
记得 v N
去 v N
朋友家 n N
做客 n N
， x N
朋友 n N
刚 d N
买 v N
了 ul N
途观 x Y
， x N
四 m N
驱 v N
豪华 a N
配置 v N
， x N
给 p N
我 r N
推荐 v N
了 ul N
途观 x Y
车 zg N
， x N
我 r N
不 d N
懂 v N
车 n N
， x N
从 p N
网页 n N
配置 v N
开始 v N
对比 v N
， x N
昂科威 x Y
外观 n N
的确 d N
比 p N
途观 x Y
大 a N
， x N
但 c N
昂科威 x Y
的 uj N
座椅 n N
没有 v N
途观 x Y
的 uj N
舒适 a N
， x N
途观 x Y
的 uj N
底盘 n N
用 p N
钢板 n N
进行 v N
了 ul N
包裹 v N
， x N
保护 v N
住 v N
了 ul N
发动机 n N
、 x N
油泵 n N
、 x N
各个 r N
线路 n N
， x N
看着 v N
会 v N
比较 d N
安全 an N
。 x N
《 x N
我 r N
有 v N
车 n N
》 x N
新车 n N
图解 n N
： x N
途观 x Y
一直 d N
是 v N
大众 n N
旗下 n N
最 d N
值得 v N
炫耀 v N
的 uj N
车型 n N
之一 r N
， x N
曾 d N
凭借 p N
一己 r N
之 u N
力 n N
， x N
拼杀 v N
于 p N
火爆 a N
却 d N
又 d N
残酷 a N
的 uj N
SUV eng N
市场 n N
中 f N
， x N
它 r N
所 u N
取得 v N
的 uj N
成绩 n N
想必 d N
大家 n N
也 d N
是 v N
有目共睹 l N
。 x N
一直 d N
开 v N
途观 x Y
， x N
直到 v N
借 v N
同事 n N
的 uj N
一 m N
虎 n N
开 v N
了 ul N
一次 m N
后 f N
， x N
发现自己 l N
的 uj N
车 n N
前 f N
悬 v N
感觉 n N
很 zg N
和谐 a N
， x N
再 d N
借 v N
别人 r N
的 uj N
途观 x Y
开 v N
过后 t N
， x N
发现自己 l N
途观 x Y
前 f N
悬 v N
出现 v N
松动 a N
。 x N
途观 x Y
的 uj N
泪眼 n N
设计 vn N
让 v N
我 r N
很 d N
满意 v N
， x N
我 r N
第一眼 m N
看到 v N
途观 x Y
的 uj N
时候 n N
最初 t N
吸引 v N
我 r N
的 uj N
还是 c N
途观 x Y
的 uj N
泪眼 n N
设计 vn N
， x N
当然 d N
在 p N
经过 p N
一段时间 l N
的 uj N
驾驶 v N
后 f N
， x N
我 r N
觉得 v N
途观 x Y
的 uj N
油耗 n N
还是 c N
很 zg N
不错 a N
的 uj N
。 x N
众泰T700 x Y
还有 v N
4 m N
个 m N
月 m N
上市 ns N
， x N
说好 v N
的 uj N
全新 d N
途观 x Y
， x N
说好 v N
的 uj N
卡宴 x Y
呢 y N
？ x N
写给 v N
纠结 v N
飞度 n Y
与 p N
昕动 x Y
的 uj N
持币观望 n N
者 k N
， x N
有 v N
没写 v N
清楚 a N
的 uj N
可以 c N
追问 v N
在 p N
出租车 n N
界中 nrt N
， x N
除了 p N
有 v N
大众 n Y
一众 n N
车型 n N
之外 f N
， x N
当然 d N
也 d N
少不了 l N
韩 j N
系车 n N
， x N
伊兰特 nz Y
就是 d N
出租车 n N
界中 nrt N
韩系 nr N
的 uj N
代表 n N
之一 r N
， x N
不仅 c N
价格低廉 n N
， x N
在 p N
配置 v N
方面 n N
要 v N
比 p N
大众 n Y
出租车 n N
的 uj N
配置 v N
多得多 d N
， x N
厚道 n N
一些 m N
。 x N
[ x N
第一 m N
车市 n N
  x N
新车 n N
] x N
近日 t N
， x N
根据 p N
大 a N
众 ng N
此前 t N
发布 v N
的 uj N
2025 m N
战略 n N
， x N
将 d N
于 p N
2017 m N
年 m N
开始 v N
为 p N
旗下 n N
汽油 n N
发动机 n N
车型 n N
安装 v N
微粒 n N
过滤器 n N
( x N
particulate eng N
  x N
filters eng N
) x N
， x N
预计 vn N
首批 m N
装配 v N
该 r N
系统 n N
的 uj N
车型 n N
将 d N
会 v N
是 v N
全新 d N
Tiguan x Y
  x N
1.4 m N
TSI eng N
和 c N
奥迪A5 x Y
  x N
2.0 m N
TFSI eng N
两款 m N
车型 n N
。 x N
因为 c N
我们 r N
刚刚 d N
从 p N
工信 vn N
部 n N
燃料 n N
消耗 n N
信息网 n N
上 f N
得知 v N
， x N
上汽大众 x N
全新 d N
途观 x Y
保留 v N
手动挡 n N
车型 n N
， x N
就是说 c N
全新 d N
途观 x Y
还是 c N
有 v N
保留 v N
入门 ns N
版 n N
的 uj N
车型 n N
， x N
价格 n N
可能 v N
会 v N
贵 a N
， x N
但 c N
起码 n N
有个 r N
低 a N
门槛 n N
的 uj N
在 p N
， x N
不 d N
像 v N
上次 t N
上市 ns N
的 uj N
新款 n N
RAV4 x N
  x N
荣放 x Y
， x N
直接 ad N
取消 v N
了 ul N
手动挡 n N
。 x N
一 m N
问 n N
， x N
还是 c N
新款 n N
， x N
别克 nr N
的 uj N
全新 d N
一代 m N
君越 x Y
。 x N
日前 t N
吉利汽车 x N
公布 v N
了 ul N
里 f N
约 d N
奥运会 j N
冠军 n N
奖励 vn N
计划 n N
： x N
凡 d N
获得 v N
游泳 vn N
单项 b N
和 c N
集体 n N
项目 n N
前三名 i N
的 uj N
选手 v N
和 c N
教练员 n N
， x N
均 d N
可 v N
赢得 v N
一辆 m N
吉利帝豪GS x N
作为 v N
奖励 vn N
。 x N
上汽通用汽车别克 x N
品牌 n N
的 uj N
别克高尔夫 x Y
代言人 n N
冯 nr N
珊珊 nrt N
和 c N
别克高尔夫 x Y
大使 n N
林希妤 nr N
， x N
将 d N
领衔 n N
中国 ns N
女子 n N
高尔夫球 nr N
队 n N
征战 v N
里 f N
约 d N
奥运会 j N
。 x N
自打 p N
途安L x N
今年初 t N
上市 ns N
后 f N
， x N
在 p N
一个 m N
朋友 n N
的 uj N
推荐 v N
下 f N
开始 v N
对 p N
途安L x N
关注 v N
有加 v N
， x N
后来 t N
新 a N
途安 x Y
上市 ns N
， x N
就 d N
立马 ns N
把 p N
他 r N
带回 v N
了 ul N
家 q N
。 x N
凯越 x Y
在 p N
当时 t N
的 uj N
定位 n N
还是 c N
全新 d N
中级车 nt N
， x N
被 p N
称为 v N
“ x N
中 f N
别克 nr N
” x N
， x N
最低 a N
配置 v N
14 m N
万元 m N
左右 m N
的 uj N
价格 n N
也 d N
确实 ad N
对得起 v N
这 r N
称号 n N
， x N
购买 v N
一台 m N
凯越 x Y
在 p N
当时 t N
不亚于 v N
现在 t N
的 uj N
一台 m N
君越 x Y
， x N
面子 n N
上 f N
绝对 d N
过得去 v N
。 x N
上汽通用汽车别克 x N
品牌 n N
在 p N
今年 t N
1 m N
月 m N
宣布 v N
， x N
正式 ad N
签约 v N
中国 ns N
女子 n N
高尔夫 nr N
最 d N
具 v N
潜质 n N
的 uj N
“ x N
希望 v N
之 u N
星 n N
” x N
林希妤 nr N
担任 v N
“ x N
别克高尔夫 x Y
大使 n N
” x N
。 x N
自从 p N
1958 m N
年 m N
首届 m N
“ x N
别克高尔夫 x Y
公开赛 nr N
” x N
开始 v N
， x N
別克 nr N
品牌 n N
与 p N
高尔夫 nr N
运动 vn N
已 d N
紧密 a N
携手 v N
近 t N
60 m N
年 m N
。 x N
内饰 n N
和 c N
空间 n N
加 v N
配置 v N
是 v N
真不错 i N
， x N
翼虎 x Y
， x N
马自达CX5 x Y
没 v N
看 v N
， x N
途观 x Y
也 d N
不错 a N
， x N
而且 c N
不是 c N
双 n N
离合 v N
也 d N
不是 c N
CVT eng N
， x N
只是 c N
封为 v N
神车 n N
我 r N
一直 d N
对 p N
大众 n N
不 d N
感冒 v N
。 x N
疑问 v N
1 x N
： x N
全新 d N
英朗 x Y
是 v N
以 p N
凯越 x Y
为 p N
平台 n N
基础 n N
开发 v N
？ x N
此时 c N
开发 v N
团队 n N
面临 v N
两个 m N
选择 v N
— x N
— x N
或以 c N
新 a N
科鲁兹 x Y
平台 n N
为 p N
基础 n N
， x N
或 c N
以 p N
凯越 x Y
平台 n N
为 p N
基础 n N
。 x N
这些 r N
方面 n N
， x N
看上去 v N
更新 d N
、 x N
技术含量 n N
更 d N
高 a N
的 uj N
新 n N
科鲁兹 x Y
平台 n N
还 d N
真 d N
不见得 d N
强于 v N
凯越 x Y
平台 n N
。 x N
从 p N
早期 t N
的 uj N
谍照 n N
， x N
车云菌 nr N
就 d N
一直 d N
认为 v N
这 r N
不是 c N
全新 d N
英朗 x Y
而是 c N
全新 d N
凯越 x Y
。 x N
9. m N
Volkswagen x Y
  x N
  x N
大 a N
众 ng N
集团 n N
也 d N
很 d N
霸气 n N
， x N
前 f N
有 v N
奥迪 nz Y
坐镇 n N
， x N
后 f N
有 v N
“ x N
老九 nr N
” x N
大 a N
众 ng N
护驾 v N
。 x N
在 p N
涡轮 n N
增压 v N
发动机 n N
领域 n N
， x N
标致雪铁龙 x Y
的 uj N
技术 n N
是 v N
有 v N
领先 n N
优势 n N
的 uj N
， x N
如 v N
标致 n N
1.2 m N
T eng N
的 uj N
最大 a N
功率 n N
为 p N
100 m N
KW eng N
， x N
超过 v N
了 ul N
大众 n N
1.4 m N
T eng N
的 uj N
最大 a N
功率 n N
96 m N
KW eng N
， x N
而且 c N
更 d N
省油 n N
。 x N
新一代 t N
迈腾 x Y
长宽 v N
高 a N
分别 d N
为 p N
4866 m N
/ x N
1832 m N
/ x N
1464 m N
mm eng N
， x N
轴距 n N
达到 v N
2871 m N
mm eng N
， x N
和 c N
海外版 n N
Passat x N
  x N
B8 eng N
相比 v N
轴距 n N
加长 v N
80 m N
mm eng N
， x N
和 c N
现售 vn N
B7 x N
迈腾 x Y
相比 v N
轴距 n N
也 d N
增加 v N
59 m N
mm eng N
。 x N
然而 c N
， x N
值得 v N
关注 v N
的 uj N
是 v N
， x N
相比 v N
SUV eng N
的 uj N
市场 n N
表现 v N
， x N
东风风神 x Y
轿车 n N
板块 n N
虽然 c N
同样 d N
实现 v N
了高 v N
增长 v N
， x N
但 c N
这 r N
一 m N
基于 p N
较 d N
低 a N
基数 n N
的 uj N
增长 v N
却 d N
折射出 n N
东风风神 x Y
轿车 n N
板块 n N
的 uj N
羸弱 z N
。 x N
） x N
换 v N
了 ul N
轮毂 n N
改 v N
了 ul N
排气 n N
大灯 n N
熏黑 nz N
套 q N
上 f N
绞 v N
牙 n N
的 uj N
高尔夫 nr Y
应该 v N
是 v N
台风 ns N
要来 v N
的 uj N
缘故 n N
周日 t N
的 uj N
天气 n N
真的 d N
实在 v N
是 v N
太 d N
适合 v N
拍照 v N
了 ul N
周末 t N
奥迪 nz N
在 p N
这里 r N
开 v N
了 ul N
新 a N
R8 x Y
、 x N
RS6 x Y
的 uj N
发布会 n N
所以 c N
停车场 n N
一大堆 m N
奥迪 nz N
性能 n N
神车 n N
2014 m N
款 m N
奥迪RS5 x Y
搭载 v N
4.2 m N
L eng N
V8 x N
自然 d N
吸气 n N
发动机 n N
。 x N
在 p N
动力 n N
操控 v N
方面 n N
， x N
昕动 x Y
继承 v N
了 ul N
斯柯达 nr Y
车系 n N
底盘 n N
扎实 a N
、 x N
路感 n N
清晰 a N
的 uj N
传统 n N
， x N
提供 v N
了 ul N
1.4 m N
L eng N
、 x N
1.6 m N
L eng N
、 x N
1.4 m N
TSI eng N
三款 m N
发动机 n N
， x N
匹配 v N
以 p N
5 m N
挡 v N
手动 n N
变速箱 n N
、 x N
6 m N
挡 v N
自动 vn N
变速箱 n N
及 c N
7 m N
挡 v N
DS x N
G eng N
双 n N
离合 v N
变速箱 n N
。 x N
之前 f N
家里人 nrt N
一直 d N
推荐 v N
买 v N
个 q N
SUV eng N
开开 v N
， x N
空间 n N
大 a N
， x N
坐 v N
着 uz N
舒服 a N
， x N
而且 c N
现在 t N
邻居家 n N
换车 v N
基本 n N
都 d N
换 v N
SUV eng N
了 ul N
， x N
可是 c N
仔细 ad N
想 v N
买 v N
个 q N
SUV eng N
太 n N
浪费 n N
， x N
基本上 n N
也 d N
都 d N
是 v N
城市 ns N
里 f N
开开 v N
， x N
没 v N
多少 m N
机会 n N
走 v N
烂 v N
路 n N
， x N
油耗 n N
相对 d N
轿车 n N
来说 u N
也 d N
会 v N
高点 n N
， x N
而且 c N
现在 t N
中级车 nt N
的 uj N
空间 n N
已经 d N
越做越 v N
大 a N
了 ul N
， x N
甚至 d N
有 v N
的 uj N
中级车 nt N
空间 n N
都 d N
是 v N
跨级 b N
车 n N
的 uj N
表现 v N
了 ul N
， x N
之前 f N
开 v N
的 uj N
马六 x N
也 d N
算是 v N
中级车 nt N
， x N
还是 c N
喜欢 v N
坐 v N
着 uz N
重心 a N
低 a N
的 uj N
感觉 n N
， x N
让 v N
人 n N
比较 d N
踏实 a N
、 x N
放心 v N
一些 m N
.... m N
接下来 l N
就是 d N
看车 v N
了 ul N
， x N
中型车 n N
市场 n N
逛 v N
了 ul N
个 q N
遍 q N
， x N
日系 n N
就 d N
不 d N
考虑 v N
了 ul N
， x N
之前 f N
的 uj N
马六 x N
开 v N
了 ul N
